Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.2026-05-22 14:34:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:58:45 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:58:46 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:58:47 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:58:48 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:58:49 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:58:50 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:58:51 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:58:52 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:58:53 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:58:54 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:58:55 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:58:56 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:58:57 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:58:58 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:58:59 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:59:00 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:59:01 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:02 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:59:03 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:59:04 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:05 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:59:06 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:07 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:59:08 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:59:09 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:59:10 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:59:11 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:59:12 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:13 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:59:14 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:59:15 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:59:16 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:59:17 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:59:18 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:19 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:59:20 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:59:21 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:59:22 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:59:23 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:59:24 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:59:25 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:59:26 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:59:27 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:59:28 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:59:29 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:59:30 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:59:31 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:59:32 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:33 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:59:34 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:59:35 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:36 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:59:37 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:59:38 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:59:39 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:59:40 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:59:41 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:59:42 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:59:43 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:44 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:59:45 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:59:46 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:59:47 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:59:48 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:49 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:59:50 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:51 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:52 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:59:53 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:59:54 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:59:55 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:59:56 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:59:57 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:59:58 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:59:59 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:00:00 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:00:01 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:00:02 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:00:03 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:00:04 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:00:05 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:00:06 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:00:07 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:00:08 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:00:09 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:00:10 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:00:11 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:00:12 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:00:13 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:00:14 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:00:15 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:00:16 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:00:17 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:00:18 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:00:19 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:00:20 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:00:21 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:00:22 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:00:23 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:00:24 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:00:25 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:00:26 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:00:27 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:00:28 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:00:29 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:00:30 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:00:31 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:00:32 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:00:33 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:00:34 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:00:35 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:00:36 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:00:37 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:00:38 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:00:39 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:00:40 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:00:41 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:00:42 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:00:43 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:00:44 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:00:45 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:00:46 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:00:47 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:00:48 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:00:49 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:00:50 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:00:51 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:00:52 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:00:53 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:00:54 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:00:55 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:00:56 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:00:57 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:00:58 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:00:59 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:01:00 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:01:01 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:01:02 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:01:03 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:01:04 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:01:05 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:01:06 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:01:07 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:01:08 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:01:09 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:01:10 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:01:11 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:01:12 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:01:13 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:01:14 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:01:15 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:01:16 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:01:17 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:01:18 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:01:19 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:01:20 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:01:21 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:01:22 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:01:23 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:01:24 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:01:25 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:01:26 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:01:27 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:01:28 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:01:29 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:01:30 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:31 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:01:32 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:01:33 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:01:34 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:01:35 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:01:36 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:37 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:01:38 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:01:39 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:40 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:01:41 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:01:42 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:01:43 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:01:44 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:01:45 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:46 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:01:47 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:01:48 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:01:49 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:01:50 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:01:51 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:01:52 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:01:53 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:54 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:01:55 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:01:56 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:01:57 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:01:58 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:01:59 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:02:00 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:02:01 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:02:02 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:02:03 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:02:04 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:02:05 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:02:06 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:02:07 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:02:08 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:02:09 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:02:10 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:02:11 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:02:12 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:02:13 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:02:14 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:02:15 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:02:16 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:02:17 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:02:18 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:02:19 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:02:20 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:02:21 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:02:22 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:02:23 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:02:24 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:02:25 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:02:26 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:02:27 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:02:28 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:02:29 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:02:30 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:02:31 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:02:32 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:02:33 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:02:34 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:02:35 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:02:36 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:02:37 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:02:38 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:02:39 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:02:40 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:02:41 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:02:42 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:02:43 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:02:44 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:02:45 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:02:46 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:02:47 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:02:48 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:02:49 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:02:50 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:02:51 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:02:52 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:02:53 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:02:54 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:02:55 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:02:56 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:02:57 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:02:58 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:02:59 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:03:00 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:03:01 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:03:02 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:03:03 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:03:04 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:03:05 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:03:06 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:03:07 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:03:08 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:03:09 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:03:10 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:03:11 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:03:12 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:03:13 | Device: pump_01 | Temp: 72 | Temperature normal
